# Version 1.00
#
freq[Hz],re:Trc1_S11[U],im:Trc1_S11[U],Trc2_S12[dB],Trc3_S21[dB],Trc4_S11[dB],Trc5_b2d1/a1d1sam[dB],Trc6_S12[dB],Trc7_S22[dB],
1.095212506106497E+010,-5.096964832803998E-002,3.015846222693663E-003,-9.389545997119632E+001,-1.221890380645590E+001,-2.583858905674396E+001,-6.892062268199529E+000,-9.389545997119632E+001,-3.457309304257748E+001,
1.095334636052760E+010,-5.193079334105225E-002,5.323156789968483E-003,-7.775072868599774E+001,-1.173750018145313E+001,-2.564610656434481E+001,-6.812833722117273E+000,-7.775072868599774E+001,-3.216251112183877E+001,
1.095456765999023E+010,-5.251795834308441E-002,8.435424147957166E-003,-7.947737351588538E+001,-1.437796303738823E+001,-2.548322177905965E+001,-6.771935482707626E+000,-7.947737351588538E+001,-2.942895546145950E+001,
1.095578895945286E+010,-5.320834689054707E-002,1.152582883185608E-002,-8.395122621744348E+001,-2.236448321178479E+001,-2.528125770155669E+001,-6.875517967419818E+000,-8.395122621744348E+001,-2.850667865510867E+001,
1.095701025891549E+010,-5.308058317136404E-002,1.441369650307575E-002,-8.013931515858484E+001,-2.277341453692852E+001,-2.519231128174248E+001,-6.795652811479817E+000,-8.013931515858484E+001,-2.701673562518471E+001,
1.095823155837812E+010,-5.320266482335194E-002,1.740887879758718E-002,-7.467361522192292E+001,-1.843400322412416E+001,-2.503957466314467E+001,-6.799029425592921E+000,-7.467361522192292E+001,-2.651932814109541E+001,
1.095945285784074E+010,-5.307471247062610E-002,2.073342065566304E-002,-8.396721744782164E+001,-1.971131239061222E+001,-2.488544484651824E+001,-6.741682146173575E+000,-8.396721744782164E+001,-2.703081298149440E+001,
1.096067415730337E+010,-5.293258781089234E-002,2.333242874532520E-002,-8.338974688190913E+001,-1.303741581019748E+001,-2.475440177328871E+001,-6.805295145326877E+000,-8.338974688190913E+001,-2.754377058456701E+001,
1.096189545676600E+010,-5.231659209106151E-002,2.661427583270967E-002,-8.349848675216771E+001,-1.756713774535416E+001,-2.462767222176302E+001,-6.752039712233095E+000,-8.349848675216771E+001,-2.853019530286890E+001,
1.096311675622863E+010,-5.192427783787743E-002,2.915785937116703E-002,-8.578313520586924E+001,-2.171813942408867E+001,-2.450223132826883E+001,-6.706903463716112E+000,-8.578313520586924E+001,-2.931586067908177E+001,
1.096433805569126E+010,-5.120061789791236E-002,3.207321825584317E-002,-8.228774430277714E+001,-2.264573666648847E+001,-2.437683981433365E+001,-6.690777862102982E+000,-8.228774430277714E+001,-3.252780035387186E+001,
1.096555935515388E+010,-5.043779165583238E-002,3.466536834421494E-002,-8.389542091801425E+001,-1.980823274864769E+001,-2.426471810364023E+001,-6.668982959884808E+000,-8.389542091801425E+001,-3.474619646899576E+001,
1.096678065461651E+010,-4.921817721051241E-002,3.768204927081362E-002,-7.637925034405616E+001,-2.023392525960902E+001,-2.415401291320836E+001,-6.682997841944467E+000,-7.637925034405616E+001,-3.875018309140682E+001,
1.096800195407914E+010,-4.739428457762692E-002,4.060993569095649E-002,-8.175025658084900E+001,-1.431872051225768E+001,-2.409449602667352E+001,-6.738158733245480E+000,-8.175025658084900E+001,-4.152881577074426E+001,
1.096922325354177E+010,-4.641374039652785E-002,4.296334098128321E-002,-7.986729230646473E+001,-2.565681870708584E+001,-2.397930892289186E+001,-6.695846969296267E+000,-7.986729230646473E+001,-3.558678828923355E+001,
1.097044455300440E+010,-4.464103053562594E-002,4.533361367426007E-002,-7.688152626502068E+001,-1.134274484768323E+001,-2.392763987615046E+001,-6.724425639439991E+000,-7.688152626502068E+001,-3.379620676945341E+001,
1.097166585246703E+010,-4.335453332529327E-002,4.763039907933718E-002,-9.864040357327293E+001,-1.661430678706613E+001,-2.382132934409398E+001,-6.722193249388576E+000,-9.864040357327293E+001,-3.117370414662873E+001,
1.097288715192965E+010,-4.154096659769774E-002,5.058643072926092E-002,-7.837798321563673E+001,-1.781035773864907E+001,-2.368085775635823E+001,-6.682552682537241E+000,-7.837798321563673E+001,-3.019891942130297E+001,
1.097410845139228E+010,-3.912621466995689E-002,5.272886406595953E-002,-8.350539684100228E+001,-2.730899878263917E+001,-2.365402455983817E+001,-6.680998037581769E+000,-8.350539684100228E+001,-2.878113364635334E+001,
1.097532975085491E+010,-3.730556233421417E-002,5.472929599963078E-002,-9.539098831164365E+001,-1.936053871996316E+001,-2.357832284251504E+001,-6.732993025795368E+000,-9.539098831164365E+001,-2.828430940508303E+001,
1.097655105031754E+010,-3.449208695659193E-002,5.672614817377860E-002,-7.614068402901567E+001,-1.251261012641083E+001,-2.355801771949027E+001,-6.721048462287983E+000,-7.614068402901567E+001,-2.840594370854119E+001,
1.097777234978017E+010,-3.254198323229737E-002,5.861339519043132E-002,-8.004204367661201E+001,-1.853291087784168E+001,-2.347317574704928E+001,-6.759610137749077E+000,-8.004204367661201E+001,-2.804578493932071E+001,
1.097899364924279E+010,-2.949793216234218E-002,6.018515446368617E-002,-8.243704961615467E+001,-2.538045251939349E+001,-2.347523435653693E+001,-6.785741833192987E+000,-8.243704961615467E+001,-2.976502592837482E+001,
1.098021494870542E+010,-2.784721117526092E-002,6.177093071671559E-002,-7.905603006692247E+001,-1.329540907392944E+001,-2.338081823819251E+001,-6.797148391705977E+000,-7.905603006692247E+001,-3.021458722219046E+001,
1.098143624816805E+010,-2.484113839127360E-002,6.287884096124048E-002,-7.461758042047357E+001,-1.889580379405897E+001,-2.340004855105547E+001,-6.777205206358130E+000,-7.461758042047357E+001,-3.265415065574700E+001,
1.098265754763068E+010,-2.152585425808739E-002,6.429423082825848E-002,-8.427676426686998E+001,-1.665021247453830E+001,-2.337515055231290E+001,-6.778944473404182E+000,-8.427676426686998E+001,-3.355542344571813E+001,
1.098387884709331E+010,-1.875657861362510E-002,6.552850814124446E-002,-7.937803507336128E+001,-2.642198545170490E+001,-2.332939993234096E+001,-6.885725689185995E+000,-7.937803507336128E+001,-3.674897822120815E+001,
1.098510014655594E+010,-1.632295533466570E-002,6.640125299299722E-002,-8.101097668032591E+001,-2.036878318452661E+001,-2.330165875966491E+001,-6.889380428676092E+000,-8.101097668032591E+001,-4.220171675723437E+001,
1.098632144601856E+010,-1.327167845770835E-002,6.678351365471971E-002,-8.354166730169989E+001,-1.886394563963249E+001,-2.333840165646854E+001,-6.942090196471821E+000,-8.354166730169989E+001,-3.827003406825898E+001,
1.098754274548119E+010,-1.082437799282773E-002,6.783160228503289E-002,-8.719776891236310E+001,-1.642232796454038E+001,-2.326215054129604E+001,-6.911110858241194E+000,-8.719776891236310E+001,-3.714187092182634E+001,
1.098876404494382E+010,-7.770837600038214E-003,6.822443136795753E-002,-8.157458662776880E+001,-1.778611102855646E+001,-2.326522083793218E+001,-6.933843697814466E+000,-8.157458662776880E+001,-3.635891982947013E+001,
1.098998534440645E+010,-4.760238409010481E-003,6.868831437584523E-002,-7.698930495136349E+001,-2.057124394069354E+001,-2.324153459152272E+001,-6.976833487097721E+000,-7.698930495136349E+001,-3.254458294448259E+001,
1.099120664386908E+010,-1.621511255756235E-003,6.790879964066111E-002,-8.449520925422156E+001,-1.165566608720673E+001,-2.335900350456804E+001,-6.989115368068400E+000,-8.449520925422156E+001,-3.246210500422499E+001,
1.099242794333171E+010,1.352035494477639E-003,6.851940032966526E-002,-8.385371362523920E+001,-1.673351093865825E+001,-2.328203830014154E+001,-6.959929370391272E+000,-8.385371362523920E+001,-3.110552982627850E+001,
1.099364924279433E+010,4.541065036607361E-003,6.773466121381082E-002,-8.703705574220847E+001,-1.832082910218925E+001,-2.336430456652544E+001,-7.044870133810610E+000,-8.703705574220847E+001,-3.063582887531975E+001,
1.099487054225696E+010,7.762462816655164E-003,6.698697966959660E-002,-7.533356616487617E+001,-1.297294633135616E+001,-2.342226215555972E+001,-7.097053913906288E+000,-7.533356616487617E+001,-3.016966206150648E+001,
1.099609184171959E+010,1.045554253861131E-002,6.697707268320631E-002,-7.977926562033140E+001,-1.769173227605805E+001,-2.337691174301826E+001,-7.071087709591065E+000,-7.977926562033140E+001,-3.144549526852475E+001,
1.099731314118222E+010,1.262660431882134E-002,6.593007258838061E-002,-8.235319713032820E+001,-2.374859566230706E+001,-2.346188996269422E+001,-7.093608355155146E+000,-8.235319713032820E+001,-3.261919140417955E+001,
1.099853444064485E+010,1.576159552546046E-002,6.488568517392777E-002,-8.197589877848986E+001,-1.394266613251990E+001,-2.350803433123979E+001,-7.137963802525977E+000,-8.197589877848986E+001,-3.282506434991351E+001,
1.099975574010748E+010,1.870347892643565E-002,6.424190482823207E-002,-9.189627037601996E+001,-2.077839281812359E+001,-2.349028188170729E+001,-7.166846830389329E+000,-9.189627037601996E+001,-3.510522106325269E+001,
1.100097703957010E+010,2.145348920146803E-002,6.241398008000047E-002,-9.333887491210908E+001,-1.418755987625018E+001,-2.360936345961006E+001,-7.218992769261101E+000,-9.333887491210908E+001,-3.759875440326307E+001,
1.100219833903273E+010,2.389742497181528E-002,6.060905849668549E-002,-8.498391875092788E+001,-2.038384758613954E+001,-2.372168868771953E+001,-7.295992228995016E+000,-8.498391875092788E+001,-4.170387716052749E+001,
1.100341963849536E+010,2.635805261402997E-002,5.961367499151854E-002,-8.793984049689104E+001,-3.250234474060846E+001,-2.371760576407991E+001,-7.233616015794325E+000,-8.793984049689104E+001,-4.489897297225405E+001,
1.100464093795799E+010,2.884401215317557E-002,5.789625145224891E-002,-8.512957823745482E+001,-1.608837352083316E+001,-2.378413205900332E+001,-7.253520845727893E+000,-8.512957823745482E+001,-4.208189170432049E+001,
1.100586223742062E+010,3.127604728280617E-002,5.628317006038412E-002,-8.348030422237122E+001,-2.077441910957183E+001,-2.382372130442499E+001,-7.244489210287058E+000,-8.348030422237122E+001,-4.152120216457109E+001,
1.100708353688324E+010,3.380289997171673E-002,5.414256253275737E-002,-8.047202268692972E+001,-1.476155399721857E+001,-2.389973312263192E+001,-7.277239566007618E+000,-8.047202268692972E+001,-3.663689610246253E+001,
1.100830483634587E+010,3.600000576742677E-002,5.172647456620368E-002,-7.710871094898013E+001,-1.742456390514679E+001,-2.401031372075244E+001,-7.310054541507873E+000,-7.710871094898013E+001,-3.537235025443867E+001,
1.100952613580850E+010,3.769769216689548E-002,4.920194902513277E-002,-8.246094975330277E+001,-2.082175920951526E+001,-2.415448542100745E+001,-7.359366467538086E+000,-8.246094975330277E+001,-3.425725080194722E+001,
1.101074743527113E+010,3.930471162970783E-002,4.724392624182745E-002,-8.062102267975219E+001,-2.882294586399213E+001,-2.422870386949893E+001,-7.328571241432710E+000,-8.062102267975219E+001,-3.235031468692031E+001,
1.101196873473376E+010,4.077842954758450E-002,4.484074148879538E-002,-8.708644409185800E+001,-2.676391235390535E+001,-2.434911394901964E+001,-7.382964068577341E+000,-8.708644409185800E+001,-3.317891681154134E+001,
1.101319003419638E+010,4.281605294285110E-002,4.192707078146586E-002,-7.666282848419924E+001,-2.866444206319201E+001,-2.444773268544245E+001,-7.382203011743134E+000,-7.666282848419924E+001,-3.245483857877090E+001,
1.101441133365901E+010,4.433553976398318E-002,3.962569848171060E-002,-9.203046368939636E+001,-2.225152347900845E+001,-2.451507878596724E+001,-7.393442086379628E+000,-9.203046368939636E+001,-3.249116569506685E+001,
1.101563263312164E+010,4.569931519732263E-002,3.697184442306765E-002,-8.222835668899973E+001,-1.601770431452070E+001,-2.461508622876822E+001,-7.437948828663561E+000,-8.222835668899973E+001,-3.416770785759427E+001,
1.101685393258427E+010,4.649185210198795E-002,3.412310636364310E-002,-8.217836895678948E+001,-2.541545517839825E+001,-2.478093594255972E+001,-7.441671418306792E+000,-8.217836895678948E+001,-3.548543519869372E+001,
1.101807523204690E+010,4.742532150894157E-002,3.112357341366040E-002,-8.026729157796868E+001,-1.721573915018823E+001,-2.492435831757688E+001,-7.482232628455548E+000,-8.026729157796868E+001,-3.594010835916806E+001,
1.101929653150953E+010,4.821987680020657E-002,2.789869046278030E-002,-7.795297746584953E+001,-2.347895670086233E+001,-2.508149167123673E+001,-7.410758879075325E+000,-7.795297746584953E+001,-4.097601002454051E+001,
1.102051783097216E+010,4.877153645938587E-002,2.519365707264645E-002,-9.622643093811870E+001,-1.647617420435644E+001,-2.520945648072016E+001,-7.411286089144254E+000,-9.622643093811870E+001,-4.793391848229928E+001,
1.102173913043478E+010,4.978983140309085E-002,2.212359137296021E-002,-8.019590580567775E+001,-2.207387368567650E+001,-2.527465784052084E+001,-7.365198296483989E+000,-8.019590580567775E+001,-4.899126417445849E+001,
1.102296042989741E+010,5.002678659650083E-002,1.924246642643923E-002,-8.245993419480264E+001,-1.490073646184601E+001,-2.541671646370934E+001,-7.393493028598281E+000,-8.245993419480264E+001,-3.936491760848959E+001,
1.102418172936004E+010,4.940499087461431E-002,1.655078008805645E-002,-7.903920671598306E+001,-2.647573219259579E+001,-2.566265127813204E+001,-7.330814519904810E+000,-7.903920671598306E+001,-3.736061698970532E+001,
1.102540302882267E+010,4.922281958818592E-002,1.354301957953688E-002,-8.070580448409035E+001,-2.473626674616937E+001,-2.583975704694100E+001,-7.334516272483351E+000,-8.070580448409035E+001,-3.360287780673099E+001,
1.102662432828530E+010,4.934844232457553E-002,1.018595563015202E-002,-8.854026156789335E+001,-1.659458131403084E+001,-2.595333458748245E+001,-7.373196057034017E+000,-8.854026156789335E+001,-3.230657483184796E+001,
1.102784562774793E+010,4.869650915119242E-002,7.422441770676344E-003,-8.921578298066375E+001,-2.516479534577101E+001,-2.615029969793514E+001,-7.297557376728419E+000,-8.921578298066375E+001,-3.081481794007216E+001,
1.102906692721055E+010,4.812469360865293E-002,4.397719566659229E-003,-8.631128260519940E+001,-1.341618464820751E+001,-2.631652472048721E+001,-7.269247358193428E+000,-8.631128260519940E+001,-3.165553482111105E+001,
1.103028822667318E+010,4.790185111887423E-002,1.584574091424147E-003,-8.226610760809773E+001,-1.741481877708871E+001,-2.638820435536410E+001,-7.296449440352124E+000,-8.226610760809773E+001,-3.158973800849134E+001,
1.103150952613581E+010,4.615596214769096E-002,-1.331116781493557E-003,-7.533890080850814E+001,-2.365525372217660E+001,-2.671183322059486E+001,-7.267992842890810E+000,-7.533890080850814E+001,-3.212615729711717E+001,
1.103273082559844E+010,4.578164302507292E-002,-4.222643548555564E-003,-7.550007960698680E+001,-1.408412142345197E+001,-2.674938252104710E+001,-7.270116791524243E+000,-7.550007960698680E+001,-3.495798792669823E+001,
1.103395212506107E+010,4.433356252940105E-002,-7.213967721856329E-003,-8.867335097157640E+001,-1.200082220393280E+001,-2.695185144179574E+001,-7.186990308417884E+000,-8.867335097157640E+001,-3.798494597679368E+001,
1.103517342452369E+010,4.304042325463316E-002,-9.816581385822846E-003,-8.454065382644664E+001,-1.698838687029256E+001,-2.710223078750763E+001,-7.129022594164423E+000,-8.454065382644664E+001,-4.155201273978113E+001,
1.103639472398632E+010,4.200849960108571E-002,-1.258914646162507E-002,-8.181057100883520E+001,-2.148969467686796E+001,-2.715975403489895E+001,-7.153319816492516E+000,-8.181057100883520E+001,-4.573593874530791E+001,
1.103761602344895E+010,3.983270893267862E-002,-1.464387199666290E-002,-7.413464807556420E+001,-2.217487721014486E+001,-2.744465142552757E+001,-7.112499775558573E+000,-7.413464807556420E+001,-4.445955712974804E+001,
1.103883732291158E+010,3.754777001110254E-002,-1.749487960639035E-002,-9.110727552624847E+001,-8.932131320586985E+000,-2.765506546330421E+001,-7.088009591850474E+000,-9.110727552624847E+001,-4.107294933470211E+001,
1.104005862237421E+010,3.636169835806150E-002,-1.933600193712311E-002,-8.186345121896601E+001,-1.871389035483918E+001,-2.770560304453039E+001,-7.010176119544950E+000,-8.186345121896601E+001,-3.751454469208792E+001,
1.104127992183683E+010,3.398495894168561E-002,-2.170153837891857E-002,-8.161449913480854E+001,-1.342438837684089E+001,-2.788897033259183E+001,-7.019821856939495E+000,-8.161449913480854E+001,-3.302077633609689E+001,
1.104250122129946E+010,3.245826071991401E-002,-2.393411590193453E-002,-8.441405964526462E+001,-2.713479169093349E+001,-2.788777816623274E+001,-6.933175548940089E+000,-8.441405964526462E+001,-3.164875066057082E+001,
1.104372252076209E+010,2.934313201074831E-002,-2.508992539713801E-002,-8.043871695613160E+001,-1.484706471725520E+001,-2.826661098762012E+001,-6.991472967577695E+000,-8.043871695613160E+001,-3.078353961666822E+001,
1.104494382022472E+010,2.723589077283341E-002,-2.722668899442302E-002,-9.044145293420030E+001,-3.420552369195504E+001,-2.828833565220886E+001,-6.938653288176764E+000,-9.044145293420030E+001,-3.038501536274699E+001,
1.104616511968735E+010,2.453486297417327E-002,-2.907145395156634E-002,-8.218750991691601E+001,-1.960738979557412E+001,-2.839498774664388E+001,-6.934635484130022E+000,-8.218750991691601E+001,-3.089331185661734E+001,
1.104738641914998E+010,2.195256115600090E-002,-3.106680221889971E-002,-8.117844088644384E+001,-1.231903942463287E+001,-2.839513118626165E+001,-6.888515234435015E+000,-8.117844088644384E+001,-3.195530565521209E+001,
1.104860771861260E+010,1.962988584430539E-002,-3.215063541986358E-002,-8.666917871323490E+001,-1.553397592479053E+001,-2.848018897278612E+001,-6.814987292360728E+000,-8.666917871323490E+001,-3.305462112584986E+001,
